Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
1284	-1285.326	-1501.087	215.7613	1.141726	1.064134	0.635816	0.364184	2.106113
1290	-1296.317	-1512.342	216.0257	1.35806	1.076411	0.604663	0.395337	1.774138
1296	-1279.768	-1494.78	215.0122	1.328118	3.274518	0.580499	0.419501	1.60051
1302	-1287.811	-1503.605	215.7933	1.224425	1.508054	0.569419	0.430581	1.780038
1308	-1298.734	-1513.555	214.8206	0.9460531	1.967656	0.575851	0.424149	2.404883
1314	-1302.756	-1518.161	215.4057	1.044013	1.256434	0.601965	0.398035	2.288128
1320	-1284.001	-1499.731	215.73	1.413468	1.775806	0.571791	0.428209	1.559096
1326	-1283.693	-1499.53	215.8365	1.316546	1.709355	0.641607	0.358393	1.583914
1332	-1288.884	-1504.518	215.6335	1.316546	1.272425	0.62295	0.37705	1.951791
1338	-1286.975	-1502.66	215.6855	1.213982	1.686386	0.62295	0.37705	1.775464
1344	-1295.216	-1510.21	214.9947	1.109457	2.058908	0.62295	0.37705	2.154572
1350	-1299.113	-1514.357	215.2443	1.105495	1.934428	0.573233	0.426767	2.041278
1356	-1288.91	-1504.382	215.4726	1.25209	2.175163	0.535273	0.464727	1.690379
1362	-1297.259	-1512.097	214.8383	1.087578	2.546735	0.635466	0.364534	2.103331
1368	-1290.871	-1504.756	213.8848	1.037194	1.542395	0.593397	0.406603	3.091427
1374	-1286.949	-1501.926	214.9766	1.109754	1.423395	0.656198	0.343802	2.433771
1380	-1293.494	-1507.832	214.3381	0.9985021	0.8620867	0.483559	0.516441	3.20308
1386	-1290.106	-1502.536	212.4303	1.065504	1.079606	0.578216	0.421784	4.140362
1392	-1287.046	-1501.393	214.3471	1.02172	3.198134	0.540299	0.459701	2.278
1398	-1291.714	-1505.145	213.431	1.01672	2.966582	0.631551	0.368449	2.908961
1404	-1279.8	-1494.576	214.7764	1.179794	1.756807	0.58534	0.41466	2.367796
1410	-1281.768	-1496.317	214.5485	1.139451	1.417619	0.537667	0.462333	2.684106
